pm2_5,pm10,temperature_2m,relative_humidity_2m,wind_speed_10m,hour,day_of_week,pm2_5_lag_1,pm2_5_lag_3,pm2_5_rolling_mean_6,high_pollution_next_hour,prediction_probability,prediction,correct,error_type
251.5,1523.6,36.1,9,8.5,0,4,333.4,215.6,235.54999999999998,1,0.9976561307724807,1,True,correct
252.4,1546.0,34.1,12,13.1,1,4,251.5,305.5,243.08333333333334,1,0.9977026833932671,1,True,correct
301.7,1937.2,30.9,17,12.3,2,4,252.4,333.4,257.2166666666667,1,0.998057477434606,1,True,correct
489.9,3263.4,30.1,18,12.1,3,4,301.7,251.5,276.68333333333334,1,0.9998815563446791,1,True,correct
475.0,3211.2,29.3,19,10.3,4,4,489.9,252.4,322.40000000000003,1,0.9999897761250524,1,True,correct
426.5,2890.8,28.7,20,8.9,5,4,475.0,301.7,350.65000000000003,1,0.9999860928838001,1,True,correct
381.8,2652.4,28.4,20,8.3,6,4,426.5,489.9,366.1666666666667,1,0.9059313725490196,1,True,correct
340.9,2414.0,29.0,19,9.5,7,4,381.8,475.0,387.8833333333334,1,0.9659313725490195,1,True,correct
336.2,2466.1,30.3,17,8.6,8,4,340.9,426.5,402.63333333333327,1,0.9386564427917191,1,True,correct
337.1,2518.3,31.4,16,9.3,9,4,336.2,381.8,408.3833333333334,1,0.9959897761250524,1,True,correct
325.0,2473.6,33.4,14,9.6,10,4,337.1,340.9,382.9166666666667,1,0.9959897761250524,1,True,correct
306.4,2384.2,35.3,12,9.2,11,4,325.0,336.2,357.9166666666667,1,0.9999664525098919,1,True,correct
284.1,2257.5,36.9,11,8.7,12,4,306.4,337.1,337.90000000000003,1,0.9999241599780831,1,True,correct
263.6,2123.4,38.0,10,7.7,13,4,284.1,325.0,321.6166666666667,1,0.9999241599780831,1,True,correct
244.0,1989.3,38.7,10,7.2,14,4,263.6,306.4,308.73333333333335,1,0.9999241599780831,1,True,correct
229.6,1907.3,38.9,10,7.4,15,4,244.0,284.1,293.36666666666673,1,0.9999241599780831,1,True,correct
212.8,1773.2,38.7,10,7.7,16,4,229.6,263.6,275.45,1,0.9999241599780831,1,True,correct
211.9,1769.5,37.9,10,9.3,17,4,212.8,244.0,256.75,1,0.9999241599780831,1,True,correct
227.7,1892.4,36.6,11,11.6,18,4,211.9,229.6,241.0,1,0.9999552581316302,1,True,correct
275.7,2220.3,35.1,12,13.1,19,4,227.7,212.8,231.6,1,0.9999897761250524,1,True,correct
303.6,2369.3,33.9,12,12.8,20,4,275.7,211.9,233.61666666666667,1,0.9999897761250524,1,True,correct
337.1,2555.5,32.7,13,12.5,21,4,303.6,227.7,243.54999999999998,1,0.9999897761250524,1,True,correct
364.1,2689.7,31.7,15,10.3,22,4,337.1,275.7,261.46666666666664,1,0.9999897761250524,1,True,correct
364.1,2630.1,30.7,16,9.8,23,4,364.1,303.6,286.68333333333334,1,0.9999897761250524,1,True,correct
334.3,2339.5,29.6,18,8.3,0,5,364.1,337.1,312.05,1,0.9996343739132173,1,True,correct
284.1,1810.5,28.5,20,7.2,1,5,334.3,364.1,329.81666666666666,1,0.9998747738316679,1,True,correct
241.2,1370.9,27.7,20,5.9,2,5,284.1,364.1,331.2166666666667,1,0.9957572194555396,1,True,correct
210.9,1106.4,27.7,21,4.0,3,5,241.2,334.3,320.81666666666666,1,0.9976992432329903,1,True,correct
165.8,722.7,26.9,21,4.0,4,5,210.9,284.1,299.78333333333336,1,0.9999138618991203,1,True,correct
135.5,516.0,26.5,22,3.1,5,5,165.8,241.2,266.73333333333335,1,0.921975091705324,1,True,correct
116.2,401.4,26.6,23,2.8,6,5,135.5,210.9,228.63333333333335,1,0.9610165270337547,1,True,correct
114.3,465.7,27.7,20,2.1,7,5,116.2,165.8,192.2833333333333,1,0.987998246561671,1,True,correct
120.6,702.2,29.6,18,2.8,8,5,114.3,135.5,163.98333333333332,1,0.9999004321123964,1,True,correct
147.6,1147.4,31.9,16,5.4,9,5,120.6,116.2,143.88333333333335,1,0.9999527218801629,1,True,correct
172.3,1486.4,34.1,14,6.0,10,5,147.6,114.3,133.33333333333334,1,0.9998795564948864,1,True,correct
185.8,1654.0,36.3,12,6.5,11,5,172.3,120.6,134.41666666666666,1,0.9956857488115624,1,True,correct
187.2,1687.6,38.2,10,7.0,12,5,185.8,147.6,142.8,1,0.9999606959651449,1,True,correct
178.8,1628.0,39.5,8,7.1,13,5,187.2,172.3,154.63333333333333,1,0.9999544630083862,1,True,correct
164.8,1512.5,40.1,8,7.3,14,5,178.8,185.8,165.38333333333335,1,0.9999544630083862,1,True,correct
148.1,1400.7,40.0,8,8.8,15,5,164.8,187.2,172.75,1,0.9999544630083862,1,True,correct
135.0,1277.8,39.9,8,9.0,16,5,148.1,178.8,172.83333333333334,1,0.9995676537392238,1,True,correct
131.3,1240.5,39.2,8,9.6,17,5,135.0,164.8,166.61666666666667,1,0.9999009870725571,1,True,correct
149.0,1404.4,38.1,9,9.4,18,5,131.3,148.1,157.53333333333333,1,0.999907220029316,1,True,correct
205.8,1817.9,37.2,10,10.5,19,5,149.0,135.0,151.16666666666666,1,0.9999305436444764,1,True,correct
244.9,2093.6,36.0,11,13.4,20,5,205.8,131.3,155.66666666666666,1,0.9999960090818112,1,True,correct
281.3,2324.6,34.9,12,11.9,21,5,244.9,149.0,169.01666666666668,1,0.9999960090818112,1,True,correct
304.5,2458.7,33.8,14,10.8,22,5,281.3,205.8,191.2166666666667,1,0.9999897761250524,1,True,correct
315.7,2495.9,32.7,16,9.7,23,5,304.5,244.9,219.4666666666667,1,0.9999897761250524,1,True,correct
296.2,2294.8,31.6,18,8.9,0,6,315.7,281.3,250.20000000000002,1,0.9993274981210754,1,True,correct
257.0,1914.8,30.6,19,8.7,1,6,296.2,304.5,274.73333333333335,1,0.9994348103132746,1,True,correct
228.2,1646.6,29.8,20,8.9,2,6,257.0,315.7,283.26666666666665,1,0.9988279370896342,1,True,correct
183.9,1225.6,29.2,22,8.4,3,6,228.2,296.2,280.48333333333335,1,0.9999401224052802,1,True,correct
162.5,1020.7,28.2,23,7.6,4,6,183.9,257.0,264.24999999999994,1,0.9999556526057297,1,True,correct
143.4,838.2,27.6,24,6.4,5,6,162.5,228.2,240.58333333333334,1,0.9999272970868511,1,True,correct
131.3,720.8,27.9,23,6.0,6,6,143.4,183.9,211.86666666666667,1,0.9999272970868511,1,True,correct
129.5,681.7,29.3,21,5.6,7,6,131.3,162.5,184.38333333333333,1,0.999966290903602,1,True,correct
115.7,640.7,31.6,19,5.7,8,6,129.5,143.4,163.13333333333333,1,0.9964659751885352,1,True,correct
116.6,724.6,34.4,15,4.2,9,6,115.7,131.3,144.38333333333333,1,0.999871594889518,1,True,correct
119.0,806.5,37.4,12,3.3,10,6,116.6,129.5,133.16666666666666,1,0.998877529131606,1,True,correct
106.4,773.0,40.0,9,3.9,11,6,119.0,115.7,125.91666666666667,1,0.9993302831249927,1,True,correct
88.9,679.9,41.3,7,2.7,12,6,106.4,116.6,119.75,1,0.9862064482053056,1,True,correct
79.4,614.7,42.2,6,2.1,13,6,88.9,119.0,112.68333333333334,1,0.9966063373377697,1,True,correct
76.4,579.3,42.5,6,2.2,14,6,79.4,106.4,104.33333333333333,1,0.9970773781808223,1,True,correct
51.5,373.5,41.9,6,3.8,15,6,76.4,88.9,97.78333333333335,1,0.9837393116751636,1,True,correct
53.4,382.8,41.9,6,3.5,16,6,51.5,79.4,86.93333333333334,1,0.9743810126140924,1,True,correct
55.2,393.9,41.6,6,4.0,17,6,53.4,76.4,76.0,1,0.9919778256140419,1,True,correct
62.6,466.6,40.6,7,7.6,18,6,55.2,51.5,67.46666666666667,1,0.995031081222815,1,True,correct
111.8,888.5,39.2,8,12.7,19,6,62.6,53.4,63.083333333333336,1,0.9995727163961811,1,True,correct
212.8,1885.0,38.1,9,10.2,20,6,111.8,55.2,68.48333333333333,1,0.9999142415142005,1,True,correct
285.9,2428.9,37.7,10,10.1,21,6,212.8,62.6,91.21666666666665,1,0.9999345117844708,1,True,correct
326.0,2652.4,36.6,11,11.2,22,6,285.9,111.8,130.28333333333333,1,0.9999443665443698,1,True,correct
330.6,2622.6,35.5,12,9.4,23,6,326.0,212.8,175.71666666666667,1,0.9999664525098919,1,True,correct
244.0,1858.9,34.3,12,7.6,0,0,330.6,285.9,221.61666666666667,1,0.9993533493144234,1,True,correct
181.6,1233.1,33.4,13,7.1,1,0,244.0,326.0,251.85000000000002,1,0.999050518811593,1,True,correct
174.2,976.0,32.7,14,6.3,2,0,181.6,330.6,263.48333333333335,1,0.9923859890217921,1,True,correct
79.6,433.1,32.7,14,5.9,3,0,174.2,244.0,257.05,1,0.838376266085858,1,True,correct
69.4,363.2,32.2,15,3.9,4,0,79.6,181.6,222.66666666666666,1,0.9949268107055209,1,True,correct
64.3,314.8,31.1,16,4.0,5,0,69.4,174.2,179.9,1,0.9927306173308729,1,True,correct
65.7,272.9,30.8,15,7.4,6,0,64.3,79.6,135.51666666666665,1,0.9855267291681714,1,True,correct
69.6,225.8,30.9,15,5.3,7,0,65.7,69.4,105.8,1,0.9960352131883476,1,True,correct
81.7,365.1,32.7,14,3.5,8,0,69.6,64.3,87.13333333333333,1,0.9961104205592045,1,True,correct
82.0,430.3,35.2,12,1.8,9,0,81.7,65.7,71.71666666666665,1,0.9962961977106148,1,True,correct
71.5,394.9,37.7,10,2.1,10,0,82.0,69.6,72.11666666666666,1,0.995535679460155,1,True,correct
65.0,365.1,39.5,9,2.8,11,0,71.5,81.7,72.46666666666665,1,0.9863658000875931,1,True,correct
62.9,360.4,40.7,8,3.1,12,0,65.0,82.0,72.58333333333333,1,0.9875912994121182,1,True,correct
62.4,358.6,41.6,7,3.0,13,0,62.9,71.5,72.11666666666666,1,0.9837278067248638,1,True,correct
62.9,354.8,42.1,7,2.4,14,0,62.4,65.0,70.91666666666667,1,0.9802252637978188,1,True,correct
66.6,407.0,41.5,7,0.4,15,0,62.9,62.9,67.78333333333333,1,0.987461582733783,1,True,correct
71.0,438.7,41.9,7,2.4,16,0,66.6,62.4,65.21666666666667,1,0.9947380414937029,1,True,correct
75.7,478.7,41.5,7,5.2,17,0,71.0,62.9,65.13333333333334,1,0.9974363086505008,1,True,correct
82.9,549.5,40.7,7,7.6,18,0,75.7,66.6,66.91666666666667,1,0.9992838415803025,1,True,correct
114.6,786.0,39.6,8,6.3,19,0,82.9,71.0,70.25,1,0.9998232323042229,1,True,correct
174.2,1367.2,38.6,9,9.3,20,0,114.6,75.7,78.95,1,0.9999074039073629,1,True,correct
267.3,2145.8,37.3,11,10.7,21,0,174.2,82.9,97.5,1,0.999926583161433,1,True,correct
361.4,2704.6,35.6,14,14.5,22,0,267.3,114.6,130.95000000000002,1,0.9999563560458756,1,True,correct
407.0,2868.5,34.1,16,9.9,23,0,361.4,174.2,179.35,1,0.9999897761250524,1,True,correct
405.1,2764.2,32.9,17,8.7,0,1,407.0,267.3,234.56666666666663,1,0.9995329896883317,1,True,correct
391.2,2659.9,32.0,18,8.0,1,1,405.1,361.4,288.2666666666667,1,0.9993787016443098,1,True,correct
360.4,2458.7,31.2,18,7.2,2,1,391.2,407.0,334.3666666666666,1,0.9988669330950728,1,True,correct
271.9,1560.9,30.6,18,5.3,3,1,360.4,405.1,365.40000000000003,1,0.9759747808110879,1,True,correct
207.2,987.2,29.6,20,4.7,4,1,271.9,391.2,366.1666666666667,1,0.9759897761250523,1,True,correct
178.8,773.0,28.9,20,6.3,5,1,207.2,360.4,340.46666666666664,1,0.9999860928838001,1,True,correct
156.5,601.6,28.5,20,4.6,6,1,178.8,271.9,302.43333333333334,1,0.9592766753715377,1,True,correct
145.3,584.9,29.4,18,3.9,7,1,156.5,207.2,261.0,1,0.9712249748323727,1,True,correct
127.6,612.8,31.3,15,3.3,8,1,145.3,178.8,220.01666666666668,1,0.9926130483782567,1,True,correct
132.2,806.5,33.5,14,4.1,9,1,127.6,156.5,181.21666666666667,1,0.9998903777040066,1,True,correct
149.5,1005.8,35.9,13,4.9,10,1,132.2,145.3,157.93333333333334,1,0.9998718310320391,1,True,correct
164.4,1188.4,38.1,11,5.6,11,1,149.5,127.6,148.3166666666667,1,0.99986761606892,1,True,correct
167.2,1281.5,39.9,10,6.2,12,1,164.4,132.2,145.91666666666666,1,0.9999606959651449,1,True,correct
161.1,1296.4,41.1,8,6.8,13,1,167.2,149.5,147.70000000000002,1,0.9999606959651449,1,True,correct
151.3,1244.2,41.6,8,7.5,14,1,161.1,164.4,150.33333333333334,1,0.9919148590479901,1,True,correct
125.3,1095.2,41.9,7,8.3,15,1,151.3,167.2,154.28333333333333,1,0.9958613831121612,1,True,correct
115.7,1013.3,41.7,7,7.9,16,1,125.3,161.1,153.13333333333333,1,0.9998533724312533,1,True,correct
110.6,964.9,41.2,7,8.2,17,1,115.7,151.3,147.5,1,0.9998533724312533,1,True,correct
123.4,1065.4,40.5,7,9.3,18,1,110.6,125.3,138.53333333333333,1,0.9958675669933805,1,True,correct
140.2,1061.7,39.4,8,9.6,19,1,123.4,115.7,131.23333333333332,1,0.9998675669933805,1,True,correct
151.3,1125.0,38.6,9,9.9,20,1,140.2,110.6,127.75,1,0.99993734900051,1,True,correct
164.8,1262.9,37.8,9,9.4,21,1,151.3,123.4,127.75,1,0.9959140253853497,1,True,correct
192.8,1587.0,36.4,10,10.4,22,1,164.8,140.2,134.33333333333334,1,0.9999443665443698,1,True,correct
216.1,1803.0,35.2,10,10.4,23,1,192.8,151.3,147.18333333333334,1,0.9999897761250524,1,True,correct
216.1,1762.1,34.3,11,9.1,0,2,216.1,164.8,164.76666666666665,1,0.9970366653027352,1,True,correct
205.4,1628.0,33.1,12,7.7,1,2,216.1,192.8,180.21666666666667,1,0.9993768787261881,1,True,correct
200.7,1575.8,32.3,12,8.0,2,2,205.4,216.1,191.08333333333334,1,0.9988651101769511,1,True,correct
224.0,1799.3,32.0,13,8.7,3,2,200.7,216.1,199.3166666666667,1,0.9999402840115701,1,True,correct
215.1,1691.3,31.0,14,9.1,4,2,224.0,205.4,209.1833333333333,1,0.9999664525098919,1,True,correct
197.9,1497.6,30.5,14,7.8,5,2,215.1,200.7,212.9,1,0.9999664525098919,1,True,correct
177.9,1274.0,30.7,14,6.2,6,2,197.9,224.0,209.86666666666665,1,0.9999664525098919,1,True,correct
182.1,1195.8,32.3,13,4.1,7,2,177.9,215.1,203.5,1,0.9999438536398354,1,True,correct
151.3,1039.4,34.5,12,5.4,8,2,182.1,197.9,199.61666666666665,1,0.9999664525098919,1,True,correct
162.1,1244.2,36.7,11,6.4,9,2,151.3,177.9,191.38333333333333,1,0.9787737143452846,1,True,correct
167.6,1423.1,39.1,9,7.9,10,2,162.1,182.1,181.0666666666667,1,0.9999544630083862,1,True,correct
173.2,1579.5,40.9,7,12.0,11,2,167.6,151.3,173.15,1,0.9999855611619333,1,True,correct
180.7,1654.0,41.8,6,12.8,12,2,173.2,162.1,169.03333333333333,1,0.9999855611619333,1,True,correct
171.8,1568.3,42.4,6,11.9,13,2,180.7,167.6,169.5,1,0.9999855611619333,1,True,correct
155.5,1411.9,42.8,6,10.4,14,2,171.8,173.2,167.78333333333333,1,0.9999777866235465,1,True,correct
132.7,1169.7,42.7,6,9.3,15,2,155.5,180.7,168.48333333333335,1,0.9999544630083862,1,True,correct
123.9,1084.1,42.4,6,8.3,16,2,132.7,171.8,163.58333333333334,1,0.9995280497788278,1,True,correct
117.6,1017.0,42.0,6,7.2,17,2,123.9,155.5,156.29999999999998,1,0.9998533724312533,1,True,correct
135.5,1143.7,41.5,6,7.4,18,2,117.6,132.7,147.03333333333333,1,0.99986761606892,1,True,correct
130.4,909.0,40.4,6,9.7,19,2,135.5,123.9,139.5,1,0.9998908906085409,1,True,correct
124.8,806.5,39.5,7,8.8,20,2,130.4,117.6,132.6,1,0.9998675669933805,1,True,correct
118.3,728.3,38.5,8,5.8,21,2,124.8,135.5,127.48333333333333,1,0.9999060147044417,1,True,correct
99.7,553.2,37.4,8,7.7,22,2,118.3,130.4,125.08333333333333,1,0.995348779912651,1,True,correct
81.3,384.6,36.3,9,10.8,23,2,99.7,124.8,121.05000000000001,1,0.985547915641745,1,True,correct
90.3,525.3,34.8,10,8.5,0,3,81.3,118.3,115.0,1,0.9486978284300333,1,True,correct
140.2,1046.8,33.6,11,7.6,1,3,90.3,99.7,107.46666666666665,1,0.9946477765679558,1,True,correct
155.1,1136.2,32.7,12,7.9,2,3,140.2,81.3,109.10000000000001,1,0.9981755184226632,1,True,correct
161.1,1072.9,32.7,12,8.7,3,3,155.1,90.3,114.14999999999999,1,0.9996400435686933,1,True,correct
145.3,907.1,31.6,13,8.6,4,3,161.1,140.2,121.28333333333335,1,0.9999330324307152,1,True,correct
131.8,763.7,30.8,14,7.5,5,3,145.3,155.1,128.88333333333333,1,0.9999197819300969,1,True,correct
125.7,702.2,31.1,13,6.9,6,3,131.8,161.1,137.29999999999998,1,0.9958733235381276,1,True,correct
144.8,853.1,32.8,12,5.0,7,3,125.7,145.3,143.20000000000002,1,0.999879605570426,1,True,correct
140.6,855.0,35.1,11,5.9,8,3,144.8,131.8,143.96666666666667,1,0.999879605570426,1,True,correct
161.6,1169.7,37.3,10,7.8,9,3,140.6,125.7,141.54999999999998,1,0.99986761606892,1,True,correct
177.0,1397.0,39.4,9,8.2,10,3,161.6,144.8,141.63333333333335,1,0.9999606959651449,1,True,correct
151.3,1240.5,41.0,8,7.5,11,3,177.0,140.6,146.91666666666666,1,0.999921092004749,1,True,correct
136.0,1143.7,42.1,7,8.0,12,3,151.3,161.6,150.16666666666666,1,0.9958613831121612,1,True,correct
134.6,1139.9,42.7,6,9.3,13,3,136.0,177.0,151.88333333333333,1,0.9995280497788278,1,True,correct
134.6,1143.7,42.9,6,10.3,14,3,134.6,151.3,150.18333333333334,1,0.9998847067273215,1,True,correct
138.3,1229.3,42.7,6,10.3,15,3,134.6,136.0,149.18333333333334,1,0.9998909396840804,1,True,correct
131.3,1162.3,42.2,6,10.2,16,3,138.3,134.6,145.29999999999998,1,0.9998909396840804,1,True,correct
127.1,1121.3,41.7,6,8.2,17,3,131.3,134.6,137.68333333333334,1,0.9998675669933805,1,True,correct
135.5,1177.2,41.1,6,5.1,18,3,127.1,138.3,133.65,1,0.9998675669933805,1,True,correct
133.6,961.1,40.1,7,4.2,19,3,135.5,131.3,133.5666666666667,1,0.999907220029316,1,True,correct
116.4,726.4,39.5,10,2.7,20,3,133.6,127.1,133.4,1,0.998877529131606,1,True,correct
107.8,638.9,38.6,8,3.8,21,3,116.4,135.5,130.36666666666667,1,0.9936841988984946,1,True,correct
99.4,575.6,37.5,9,3.9,22,3,107.8,133.6,125.28333333333335,1,0.9978833573073564,1,True,correct
95.9,570.0,36.8,13,3.2,23,3,99.4,116.4,119.96666666666665,1,0.9978173356694311,1,True,correct
104.3,694.8,35.4,11,4.0,0,4,95.9,107.8,114.76666666666667,1,0.9939531928305013,1,True,correct
119.0,873.6,34.5,14,3.4,1,4,104.3,99.4,109.56666666666666,1,0.9977814889146075,1,True,correct
129.0,987.2,33.8,15,3.6,2,4,119.0,95.9,107.13333333333333,1,0.9930923608354563,1,True,correct
76.6,508.5,33.4,12,3.8,3,4,129.0,104.3,109.23333333333333,1,0.9916043857623357,1,True,correct
84.8,607.2,32.7,11,5.3,4,4,76.6,119.0,104.03333333333335,1,0.9942369458420748,1,True,correct
90.3,648.2,32.0,12,5.8,5,4,84.8,129.0,101.60000000000001,1,0.9908009481260736,1,True,correct
83.4,553.2,32.3,11,7.2,6,4,90.3,76.6,100.66666666666667,1,0.9934308143782079,1,True,correct
88.9,584.9,34.8,9,6.8,7,4,83.4,84.8,97.18333333333334,1,0.9947225420675457,1,True,correct
103.6,748.8,37.6,7,5.5,8,4,88.9,90.3,92.16666666666667,1,0.9998918640471788,1,True,correct
105.9,927.6,40.1,6,9.0,9,4,103.6,83.4,87.93333333333334,1,0.9979465364384424,1,True,correct
143.0,1292.7,41.2,6,9.1,10,4,105.9,88.9,92.81666666666666,1,0.9997676741776331,1,True,correct
153.2,1389.5,42.1,6,9.2,11,4,143.0,103.6,102.51666666666667,1,0.9997540253853497,1,True,correct
152.7,1389.5,42.9,5,7.9,12,4,153.2,105.9,113.0,1,0.9999210429292095,1,True,correct
143.0,1303.9,43.6,5,7.3,13,4,152.7,143.0,124.55,1,0.9999210429292095,1,True,correct
129.0,1177.2,43.9,5,9.6,14,4,143.0,153.2,133.56666666666666,1,0.9998613340366217,1,True,correct
103.4,944.4,43.2,5,5.9,15,4,129.0,152.7,137.79999999999998,1,0.9998533233557138,1,True,correct
85.0,761.8,43.1,5,6.7,16,4,103.4,143.0,137.38333333333333,1,0.9998595563124726,1,True,correct
71.0,610.9,42.6,5,6.8,17,4,85.0,129.0,127.71666666666665,1,0.9983263257201497,1,True,correct
61.2,461.0,41.8,5,7.6,18,4,71.0,103.4,114.01666666666665,1,0.9858853076087222,1,True,correct
52.6,295.2,40.4,6,6.6,19,4,61.2,85.0,98.76666666666667,1,0.9742554476098316,1,True,correct
58.8,346.5,39.6,7,4.7,20,4,52.6,71.0,83.7,1,0.988906903013778,1,True,correct
100.4,782.3,38.8,7,5.0,21,4,58.8,61.2,72.0,1,0.9994863950767011,1,True,correct
126.2,1017.0,37.7,8,3.5,22,4,100.4,52.6,71.5,1,0.9999253767264962,1,True,correct
98.3,666.8,36.6,9,3.7,23,4,126.2,58.8,78.36666666666667,1,0.993273007237661,1,True,correct
90.6,596.0,36.0,10,3.0,0,5,98.3,100.4,82.91666666666667,1,0.9621034044689589,1,True,correct
142.0,1199.5,32.9,14,15.0,1,5,90.6,126.2,87.81666666666666,1,0.9983584810008846,1,True,correct
140.6,1061.7,31.2,17,9.0,2,5,142.0,98.3,102.71666666666665,1,0.9980060519144197,1,True,correct
517.8,3203.7,30.9,18,7.1,3,5,140.6,90.6,116.34999999999998,1,0.9999698405834893,1,True,correct
475.9,2890.8,30.1,20,8.1,4,5,517.8,142.0,185.91666666666666,1,0.999992325840559,1,True,correct
414.4,2443.8,29.3,21,7.1,5,5,475.9,140.6,244.19999999999996,1,0.999992325840559,1,True,correct
405.1,2458.7,29.2,21,7.6,6,5,414.4,517.8,296.8833333333333,1,0.9419276893077673,1,True,correct
339.0,1996.8,29.7,20,8.0,7,5,405.1,475.9,349.29999999999995,1,0.9419276893077673,1,True,correct
308.3,2019.1,31.0,18,7.8,8,5,339.0,414.4,382.13333333333327,1,0.9639897761250523,1,True,correct
294.3,2108.5,32.7,16,7.0,9,5,308.3,405.1,410.0833333333333,1,0.9679897761250523,1,True,correct
256.1,1907.3,35.0,14,5.9,10,5,294.3,339.0,372.8333333333333,1,0.9759897761250523,1,True,correct
225.8,1702.5,37.3,12,4.7,11,5,256.1,308.3,336.2,1,0.9999544630083862,1,True,correct
197.4,1475.2,39.2,10,3.8,12,5,225.8,294.3,304.7666666666667,1,0.9989024797612809,1,True,correct
169.5,1244.2,40.5,9,2.4,13,5,197.4,256.1,270.15,1,0.9879327827915839,1,True,correct
141.1,987.2,41.3,8,1.5,14,5,169.5,225.8,241.9,1,0.9999327827915839,1,True,correct
115.9,756.2,41.1,8,1.3,15,5,141.1,197.4,214.03333333333333,1,0.9987846471916465,1,True,correct
106.6,665.0,41.5,7,2.3,16,5,115.9,169.5,184.29999999999998,1,0.9960646119044687,1,True,correct
99.9,601.6,41.2,7,5.3,17,5,106.6,141.1,159.38333333333333,1,0.9973198468674692,1,True,correct
103.8,653.8,40.2,8,11.0,18,5,99.9,115.9,138.4,1,0.9975491877669618,1,True,correct
156.5,1128.8,38.8,10,14.0,19,5,103.8,106.6,122.8,1,0.999945123538897,1,True,correct
244.9,1996.8,37.7,11,13.0,20,5,156.5,99.9,120.63333333333333,1,0.9999521410827565,1,True,correct
305.5,2399.1,36.6,12,13.1,21,5,244.9,103.8,137.93333333333334,1,0.9999521410827565,1,True,correct
331.6,2488.5,35.3,13,11.9,22,5,305.5,156.5,169.53333333333333,1,0.9999897761250524,1,True,correct
347.4,2510.8,34.0,15,11.3,23,5,331.6,244.9,207.0333333333333,1,0.9999897761250524,1,True,correct
355.8,2503.4,32.6,18,9.4,0,6,347.4,305.5,248.28333333333333,1,0.9993274981210754,1,True,correct
348.3,2421.4,31.2,20,8.3,1,6,355.8,331.6,290.2833333333333,1,0.999393143646608,1,True,correct
318.5,2190.5,30.1,21,7.6,2,6,348.3,347.4,322.25,1,0.9985779370896343,1,True,correct
293.4,1929.7,29.5,20,7.0,3,6,318.5,355.8,334.51666666666665,1,0.9999401224052802,1,True,correct
241.2,1490.1,28.7,21,6.0,4,6,293.4,348.3,332.5,1,0.999966290903602,1,True,correct
201.6,1188.4,28.0,21,5.3,5,6,241.2,318.5,317.43333333333334,1,0.9999166587889788,1,True,correct
183.9,1117.6,28.0,21,5.0,6,6,201.6,293.4,293.1333333333333,1,0.9999166587889788,1,True,correct
171.8,1065.4,28.8,20,3.3,7,6,183.9,241.2,264.48333333333335,1,0.9997791546738863,1,True,correct
178.8,1285.2,30.7,18,3.6,8,6,171.8,201.6,235.06666666666663,1,0.9999418137969415,1,True,correct
186.7,1445.4,33.3,15,5.6,9,6,178.8,183.9,211.78333333333333,1,0.9999664525098919,1,True,correct
187.2,1486.4,35.8,12,7.8,10,6,186.7,171.8,194.0,1,0.9999586779715053,1,True,correct
189.1,1505.0,37.9,11,8.4,11,6,187.2,178.8,185.0,1,0.9999241599780831,1,True,correct
190.5,1523.6,39.6,10,8.2,12,6,189.1,186.7,182.91666666666666,1,0.9999241599780831,1,True,correct
182.1,1467.8,40.8,9,8.3,13,6,190.5,187.2,184.01666666666665,1,0.9999544630083862,1,True,correct
166.2,1352.3,41.5,8,8.3,14,6,182.1,189.1,185.73333333333335,1,0.9999544630083862,1,True,correct
133.2,1099.0,41.0,9,9.5,15,6,166.2,190.5,183.63333333333333,1,0.9999544630083862,1,True,correct
116.9,948.1,40.9,9,9.4,16,6,133.2,182.1,174.71666666666667,1,0.9988063274084487,1,True,correct
108.3,877.3,40.5,9,9.3,17,6,116.9,166.2,162.99999999999997,1,0.9998533724312533,1,True,correct
124.3,1046.8,39.9,9,8.8,18,6,108.3,133.2,149.53333333333333,1,0.99986761606892,1,True,correct
195.1,1654.0,39.0,9,6.4,19,6,124.3,116.9,138.5,1,0.9998675669933805,1,True,correct
266.4,2235.2,38.6,9,8.7,20,6,195.1,108.3,140.66666666666666,1,0.9999606959651449,1,True,correct
